category,stage,year,quarter,dfj_new,region,count,cases
Private Law,End,2019,3,Coventry,Midlands,800,193
Private Law,End,2019,3,Humberside,North East,750,184
Private Law,End,2019,3,Peterborough and Cambridge,South East,429,166
Private Law,End,2019,3,Worcester,Midlands,286,120
Private Law,End,2019,3,Swansea,Wales,648,365
Private Law,End,2019,3,East London,London,1349,474
Private Law,End,2019,3,Lincoln,Midlands,305,116
Private Law,End,2019,3,"Bristol (A, NS and G)",South West,893,272
Private Law,End,2019,3,Truro,South West,278,107
Private Law,End,2019,3,Reading,South East,915,291
Private Law,End,2019,3,Milton Keynes,South East,589,138
Private Law,End,2019,3,Surrey and Sussex,South East,1486,458
Private Law,End,2019,4,Central London,London,1135,291
Private Law,End,2019,4,Northumbria and North Durham,North East,1042,216
Private Law,End,2019,4,Coventry,Midlands,702,180
Private Law,End,2019,4,Birmingham,Midlands,1408,297
Private Law,End,2019,4,Devon,South West,698,244
Private Law,End,2019,4,West London,London,1127,284
Private Law,End,2019,4,Liverpool,North West,1195,426
Private Law,End,2019,4,Nottingham,Midlands,483,191
Private Law,End,2019,4,Royal Courts of Justice,London,593,88
Private Law,End,2019,4,Wolverhampton,Midlands,838,354
Private Law,End,2019,4,Medway and Canterbury,South East,1639,400
Private Law,End,2019,4,Taunton,South West,282,99
Private Law,End,2019,4,East London,London,1240,397
Private Law,End,2019,4,Manchester,North West,1100,536
Private Law,End,2019,4,South Yorkshire,North East,1010,276
Private Law,End,2019,4,Watford,South East,571,188
Private Law,End,2019,4,Luton,South East,326,97
Private Law,End,2019,4,Carlisle,North West,263,94
Private Law,End,2019,4,Swansea,Wales,470,280
Private Law,End,2019,4,South East Wales,Wales,904,332
Private Law,End,2019,4,Reading,South East,818,228
Private Law,End,2019,4,Surrey and Sussex,South East,1376,378
Private Law,End,2019,4,Portsmouth (Hampshire and IOW),South West,1237,401
Private Law,End,2019,4,Northampton,Midlands,366,143
Private Law,End,2019,4,Derby,Midlands,310,164
Private Law,End,2019,4,West Yorkshire,North East,2147,434
Private Law,End,2019,4,North Yorkshire,North East,534,122
Private Law,End,2019,4,Bournemouth and Dorset,South West,460,143
Private Law,End,2019,4,Leicester,Midlands,1017,220
Private Law,End,2019,4,Swindon,South West,362,145
Private Law,End,2019,4,North Wales,Wales,381,127
Private Law,End,2019,4,Humberside,North East,816,233
Private Law,End,2019,4,Lincoln,Midlands,254,119
Private Law,End,2019,4,Peterborough and Cambridge,South East,357,131
Private Law,End,2019,4,Norwich,South East,323,147
Private Law,End,2019,4,Worcester,Midlands,267,133
Private Law,End,2019,4,Stoke on Trent,Midlands,284,144
Private Law,End,2019,4,Essex and Suffolk,South East,1427,450
Private Law,End,2019,4,"Bristol (A, NS and G)",South West,852,250
Private Law,End,2019,4,Truro,South West,320,124
Private Law,End,2019,4,Blackburn/Lancaster,North West,1001,261
Private Law,End,2019,4,Milton Keynes,South East,628,129
Private Law,End,2019,4,Cleveland and South Durham,North East,405,180
Private Law,End,2020,1,Milton Keynes,South East,565,136
Private Law,End,2020,1,Norwich,South East,371,161
Private Law,End,2020,1,Swindon,South West,292,159
Private Law,End,2020,1,Central London,London,1030,273
Private Law,End,2020,1,Blackburn/Lancaster,North West,965,347
Private Law,End,2020,1,Northumbria and North Durham,North East,959,266
Private Law,End,2020,1,Wolverhampton,Midlands,756,344
Private Law,End,2020,1,Cleveland and South Durham,North East,430,204
Private Law,End,2020,1,Birmingham,Midlands,1312,284
Private Law,End,2020,1,Coventry,Midlands,605,166
Private Law,End,2020,1,Manchester,North West,1053,509
Private Law,End,2020,1,Surrey and Sussex,South East,1219,364
Private Law,End,2020,1,Humberside,North East,716,196
Private Law,End,2020,1,East London,London,1110,370
Private Law,End,2020,1,Lincoln,Midlands,256,132
Private Law,End,2020,1,Nottingham,Midlands,586,209
Private Law,End,2020,1,Reading,South East,772,232
Private Law,End,2020,1,Swansea,Wales,518,272
Private Law,End,2020,1,Carlisle,North West,271,89
Private Law,End,2020,1,Essex and Suffolk,South East,2011,352
Private Law,End,2020,1,South East Wales,Wales,743,337
Private Law,End,2020,1,North Yorkshire,North East,469,119
Private Law,End,2020,1,West Yorkshire,North East,1779,457
Private Law,End,2020,1,Worcester,Midlands,243,111
Private Law,End,2020,1,Stoke on Trent,Midlands,294,125
Private Law,End,2020,1,Leicester,Midlands,757,180
Private Law,End,2020,1,West London,London,927,296
Private Law,End,2020,1,Devon,South West,615,212
Private Law,End,2020,1,Peterborough and Cambridge,South East,437,148
Private Law,End,2020,1,South Yorkshire,North East,866,247
Private Law,End,2020,1,Watford,South East,502,165
Private Law,End,2020,1,Medway and Canterbury,South East,1322,302
Private Law,End,2020,1,Taunton,South West,307,118
Private Law,End,2020,1,North Wales,Wales,395,114
Private Law,End,2020,1,Northampton,Midlands,342,129
Private Law,End,2020,1,Liverpool,North West,1125,432
Private Law,End,2020,1,Portsmouth (Hampshire and IOW),South West,1087,366
Private Law,End,2020,1,Royal Courts of Justice,London,585,69
Private Law,End,2020,1,"Bristol (A, NS and G)",South West,753,310
Private Law,End,2020,1,Truro,South West,281,122
Private Law,End,2020,1,Bournemouth and Dorset,South West,373,148
Private Law,End,2020,1,Luton,South East,345,98
Private Law,End,2020,1,Derby,Midlands,265,154
Private Law,End,2020,2,North Yorkshire,North East,362,79
Private Law,End,2020,2,West Yorkshire,North East,1616,312
Private Law,End,2020,2,Northampton,Midlands,159,54
Private Law,End,2020,2,Derby,Midlands,189,108
Private Law,End,2020,2,Birmingham,Midlands,509,79
Private Law,End,2020,2,Coventry,Midlands,230,28
Private Law,End,2020,2,Norwich,South East,173,74
Private Law,End,2020,2,Reading,South East,624,190
Private Law,End,2020,2,Bournemouth and Dorset,South West,222,58
Private Law,End,2020,2,Carlisle,North West,170,44
Private Law,End,2020,2,Swansea,Wales,329,177
Private Law,End,2020,2,South East Wales,Wales,424,169
Private Law,End,2020,2,Luton,South East,215,41
Private Law,End,2020,2,Wolverhampton,Midlands,322,116
Private Law,End,2020,2,Peterborough and Cambridge,South East,210,70
Private Law,End,2020,2,Medway and Canterbury,South East,871,195
Private Law,End,2020,2,Taunton,South West,168,74
Private Law,End,2020,2,Essex and Suffolk,South East,1540,385
Private Law,End,2020,2,Leicester,Midlands,263,78
Private Law,End,2020,2,Portsmouth (Hampshire and IOW),South West,833,230
Private Law,End,2020,2,Worcester,Midlands,141,72
Private Law,End,2020,2,South Yorkshire,North East,597,131
Private Law,End,2020,2,Watford,South East,264,79
Private Law,End,2020,2,East London,London,700,187
Private Law,End,2020,2,Stoke on Trent,Midlands,83,28
Private Law,End,2020,2,Northumbria and North Durham,North East,706,176
Private Law,End,2020,2,Central London,London,611,128
Private Law,End,2020,2,Devon,South West,418,94
Private Law,End,2020,2,West London,London,537,116
Private Law,End,2020,2,Liverpool,North West,811,260
Private Law,End,2020,2,Humberside,North East,773,155
Private Law,End,2020,2,Lincoln,Midlands,175,35
Private Law,End,2020,2,North Wales,Wales,320,81
Private Law,End,2020,2,Royal Courts of Justice,London,450,42
Private Law,End,2020,2,Cleveland and South Durham,North East,212,89
Private Law,End,2020,2,Manchester,North West,694,317
Private Law,End,2020,2,Nottingham,Midlands,291,112
Private Law,End,2020,2,Surrey and Sussex,South East,933,247
Private Law,End,2020,2,Milton Keynes,South East,509,108
Private Law,End,2020,2,Blackburn/Lancaster,North West,554,191
Private Law,End,2020,2,"Bristol (A, NS and G)",South West,620,148
Private Law,End,2020,2,Truro,South West,168,69
Private Law,End,2020,2,Swindon,South West,259,102
Private Law,End,2020,3,North Wales,Wales,412,135
Private Law,End,2020,3,Central London,London,983,450
Private Law,End,2020,3,Northumbria and North Durham,North East,805,449
Private Law,End,2020,3,Blackburn/Lancaster,North West,816,442
Private Law,End,2020,3,Cleveland and South Durham,North East,389,161
Private Law,End,2020,3,Swindon,South West,354,160
Private Law,End,2020,3,Stoke on Trent,Midlands,187,149
Private Law,End,2020,3,Truro,South West,251,104
Private Law,End,2020,3,Leicester,Midlands,539,137
Private Law,End,2020,3,Nottingham,Midlands,453,195
Private Law,End,2020,3,Taunton,South West,249,128
Private Law,End,2020,3,Medway and Canterbury,South East,1149,353
Private Law,End,2020,3,Wolverhampton,Midlands,570,212
Private Law,End,2020,3,West London,London,809,436
Private Law,End,2020,3,Devon,South West,635,226
Private Law,End,2020,3,Liverpool,North West,1176,465
Private Law,End,2020,3,Coventry,Midlands,323,83
Private Law,End,2020,3,Birmingham,Midlands,816,528
Private Law,End,2020,3,Lincoln,Midlands,244,108
Private Law,End,2020,3,Watford,South East,500,177
Private Law,End,2020,3,Worcester,Midlands,303,148
Private Law,End,2020,3,Peterborough and Cambridge,South East,371,148
Private Law,End,2020,3,Royal Courts of Justice,London,393,89
Private Law,End,2020,3,Swansea,Wales,507,287
Private Law,End,2020,3,East London,London,961,305
Private Law,End,2020,3,Luton,South East,347,105
Private Law,End,2020,3,Bournemouth and Dorset,South West,458,135
Private Law,End,2020,3,North Yorkshire,North East,462,164
Private Law,End,2020,3,"Bristol (A, NS and G)",South West,876,433
Private Law,End,2020,3,South East Wales,Wales,726,388
Private Law,End,2020,3,Reading,South East,879,232
Private Law,End,2020,3,Carlisle,North West,415,114
Private Law,End,2020,3,Humberside,North East,844,208
Private Law,End,2020,3,Manchester,North West,896,478
Private Law,End,2020,3,South Yorkshire,North East,877,317
Private Law,End,2020,3,West Yorkshire,North East,1701,549
Private Law,End,2020,3,Surrey and Sussex,South East,954,329
Private Law,End,2020,3,Essex and Suffolk,South East,1651,337
Private Law,End,2020,3,Portsmouth (Hampshire and IOW),South West,1218,411
Private Law,End,2020,3,Norwich,South East,294,130
Private Law,End,2020,3,Derby,Midlands,346,180
Private Law,End,2020,3,Northampton,Midlands,262,103
Private Law,End,2020,3,Milton Keynes,South East,448,91
Private Law,End,2020,4,Northumbria and North Durham,North East,1133,398
Private Law,End,2020,4,Blackburn/Lancaster,North West,745,307
Private Law,End,2020,4,Central London,London,1149,494
Private Law,End,2020,4,Essex and Suffolk,South East,1747,307
Private Law,End,2020,4,Reading,South East,829,234
Private Law,End,2020,4,Carlisle,North West,417,101
Private Law,End,2020,4,Humberside,North East,769,189
Private Law,End,2020,4,Leicester,Midlands,657,142
Private Law,End,2020,4,East London,London,887,578
Private Law,End,2020,4,Taunton,South West,256,122
Private Law,End,2020,4,Medway and Canterbury,South East,1278,273
Private Law,End,2020,4,Nottingham,Midlands,536,185
Private Law,End,2020,4,Worcester,Midlands,364,146
Private Law,End,2020,4,Peterborough and Cambridge,South East,418,149
Private Law,End,2020,4,Lincoln,Midlands,235,80
Private Law,End,2020,4,Luton,South East,387,91
Private Law,End,2020,4,Cleveland and South Durham,North East,371,180
Private Law,End,2020,4,Swindon,South West,391,158
Private Law,End,2020,4,Stoke on Trent,Midlands,315,132
Private Law,End,2020,4,Royal Courts of Justice,London,519,349
Private Law,End,2020,4,Portsmouth (Hampshire and IOW),South West,1086,390
Private Law,End,2020,4,South Yorkshire,North East,938,231
Private Law,End,2020,4,Watford,South East,515,201
Private Law,End,2020,4,Wolverhampton,Midlands,635,265
Private Law,End,2020,4,Norwich,South East,343,163
Private Law,End,2020,4,Manchester,North West,1046,542
Private Law,End,2020,4,North Wales,Wales,541,148
Private Law,End,2020,4,Milton Keynes,South East,475,106
Private Law,End,2020,4,Surrey and Sussex,South East,1100,335
Private Law,End,2020,4,Devon,South West,751,211
Private Law,End,2020,4,Liverpool,North West,1171,464
Private Law,End,2020,4,West London,London,863,345
Private Law,End,2020,4,Swansea,Wales,520,308
Private Law,End,2020,4,Bournemouth and Dorset,South West,490,139
Private Law,End,2020,4,"Bristol (A, NS and G)",South West,875,286
Private Law,End,2020,4,Truro,South West,306,115
Private Law,End,2020,4,South East Wales,Wales,882,359
Private Law,End,2020,4,North Yorkshire,North East,400,119
Private Law,End,2020,4,West Yorkshire,North East,1747,427
Private Law,End,2020,4,Birmingham,Midlands,1146,243
Private Law,End,2020,4,Coventry,Midlands,454,94
Private Law,End,2020,4,Northampton,Midlands,256,104
Private Law,End,2020,4,Derby,Midlands,324,167
Private Law,End,2021,1,Bournemouth and Dorset,South West,447,126
Private Law,End,2021,1,North Yorkshire,North East,413,154
Private Law,End,2021,1,"Bristol (A, NS and G)",South West,911,303
Private Law,End,2021,1,Truro,South West,275,119
Private Law,End,2021,1,Coventry,Midlands,457,130
Private Law,End,2021,1,Royal Courts of Justice,London,627,343
Private Law,End,2021,1,West Yorkshire,North East,1579,546
Private Law,End,2021,1,Surrey and Sussex,South East,1305,374
Private Law,End,2021,1,Norwich,South East,370,149
Private Law,End,2021,1,Reading,South East,711,241
Private Law,End,2021,1,Humberside,North East,871,193
Private Law,End,2021,1,Portsmouth (Hampshire and IOW),South West,1042,400
Private Law,End,2021,1,North Wales,Wales,488,151
Private Law,End,2021,1,Essex and Suffolk,South East,1473,443
Private Law,End,2021,1,Peterborough and Cambridge,South East,433,175
Private Law,End,2021,1,Worcester,Midlands,319,143
Private Law,End,2021,1,Watford,South East,461,175
Private Law,End,2021,1,Medway and Canterbury,South East,1379,421
Private Law,End,2021,1,Taunton,South West,231,114
Private Law,End,2021,1,Nottingham,Midlands,508,148
Private Law,End,2021,1,Stoke on Trent,Midlands,321,149
Private Law,End,2021,1,Swindon,South West,334,136
Private Law,End,2021,1,Wolverhampton,Midlands,662,282
Private Law,End,2021,1,South Yorkshire,North East,880,256
Private Law,End,2021,1,Manchester,North West,1052,548
Private Law,End,2021,1,Birmingham,Midlands,1462,303
Private Law,End,2021,1,Blackburn/Lancaster,North West,910,346
Private Law,End,2021,1,Northumbria and North Durham,North East,1444,376
Private Law,End,2021,1,Central London,London,1016,236
Private Law,End,2021,1,Leicester,Midlands,658,139
Private Law,End,2021,1,Derby,Midlands,485,225
Private Law,End,2021,1,Northampton,Midlands,261,124
Private Law,End,2021,1,Devon,South West,599,216
Private Law,End,2021,1,Liverpool,North West,1187,479
Private Law,End,2021,1,West London,London,922,285
Private Law,End,2021,1,Lincoln,Midlands,265,109
Private Law,End,2021,1,Milton Keynes,South East,545,107
Private Law,End,2021,1,East London,London,1081,400
Private Law,End,2021,1,Swansea,Wales,525,297
Private Law,End,2021,1,South East Wales,Wales,856,351
Private Law,End,2021,1,Cleveland and South Durham,North East,418,205
Private Law,End,2021,1,Luton,South East,397,131
Private Law,End,2021,1,Carlisle,North West,424,92
Private Law,End,2021,2,Leicester,Midlands,674,186
Private Law,End,2021,2,Swindon,South West,417,177
Private Law,End,2021,2,Stoke on Trent,Midlands,469,167
Private Law,End,2021,2,Carlisle,North West,338,88
Private Law,End,2021,2,Luton,South East,337,98
Private Law,End,2021,2,Liverpool,North West,1182,478
Private Law,End,2021,2,West London,London,878,283
Private Law,End,2021,2,Devon,South West,612,200
Private Law,End,2021,2,South Yorkshire,North East,817,241
Private Law,End,2021,2,Birmingham,Midlands,1377,379
Private Law,End,2021,2,Coventry,Midlands,616,147
Private Law,End,2021,2,Manchester,North West,1136,541
Private Law,End,2021,2,Medway and Canterbury,South East,1422,349
Private Law,End,2021,2,Nottingham,Midlands,536,195
Private Law,End,2021,2,Taunton,South West,248,106
Private Law,End,2021,2,North Wales,Wales,576,154
Private Law,End,2021,2,Portsmouth (Hampshire and IOW),South West,1074,361
Private Law,End,2021,2,Royal Courts of Justice,London,500,123
Private Law,End,2021,2,Derby,Midlands,405,193
Private Law,End,2021,2,Northampton,Midlands,329,134
Private Law,End,2021,2,Central London,London,887,322
Private Law,End,2021,2,Blackburn/Lancaster,North West,1052,682
Private Law,End,2021,2,Northumbria and North Durham,North East,1070,293
Private Law,End,2021,2,Reading,South East,761,275
Private Law,End,2021,2,Essex and Suffolk,South East,1330,400
Private Law,End,2021,2,Peterborough and Cambridge,South East,390,379
Private Law,End,2021,2,Worcester,Midlands,366,82
Private Law,End,2021,2,Cleveland and South Durham,North East,420,217
Private Law,End,2021,2,Milton Keynes,South East,492,147
Private Law,End,2021,2,Wolverhampton,Midlands,815,358
Private Law,End,2021,2,Swansea,Wales,563,331
Private Law,End,2021,2,"Bristol (A, NS and G)",South West,1027,274
Private Law,End,2021,2,Truro,South West,280,126
Private Law,End,2021,2,Watford,South East,520,179
Private Law,End,2021,2,North Yorkshire,North East,434,241
Private Law,End,2021,2,Surrey and Sussex,South East,1450,491
Private Law,End,2021,2,West Yorkshire,North East,1616,392
Private Law,End,2021,2,Bournemouth and Dorset,South West,405,145
Private Law,End,2021,2,Norwich,South East,411,172
Private Law,End,2021,2,South East Wales,Wales,783,321
Private Law,End,2021,2,Brighton,South East,NULL,1
Private Law,End,2021,2,East London,London,959,327
Private Law,End,2021,2,Lincoln,Midlands,295,129
Private Law,End,2021,2,Humberside,North East,792,206
Private Law,End,2021,3,Royal Courts of Justice,London,586,189
Private Law,End,2021,3,Coventry,Midlands,660,139
Private Law,End,2021,3,Birmingham,Midlands,1145,406
Private Law,End,2021,3,Nottingham,Midlands,546,194
Private Law,End,2021,3,Cleveland and South Durham,North East,492,216
Private Law,End,2021,3,Milton Keynes,South East,458,79
Private Law,End,2021,3,Peterborough and Cambridge,South East,431,205
Private Law,End,2021,3,Norwich,South East,313,160
Private Law,End,2021,3,Swindon,South West,459,176
Private Law,End,2021,3,Leicester,Midlands,712,169
Private Law,End,2021,3,Surrey and Sussex,South East,1460,454
Private Law,End,2021,3,Bournemouth and Dorset,South West,404,132
Private Law,End,2021,3,Essex and Suffolk,South East,1366,517
Private Law,End,2021,3,Medway and Canterbury,South East,1273,373
Private Law,End,2021,3,Taunton,South West,267,126
Private Law,End,2021,3,Derby,Midlands,428,203
Private Law,End,2021,3,Northampton,Midlands,311,121
Private Law,End,2021,3,Swansea,Wales,633,324
Private Law,End,2021,3,Carlisle,North West,330,110
Private Law,End,2021,3,Luton,South East,360,116
Private Law,End,2021,3,South Yorkshire,North East,846,291
Private Law,End,2021,3,Watford,South East,511,178
Private Law,End,2021,3,West Yorkshire,North East,1684,390
Private Law,End,2021,3,North Yorkshire,North East,525,138
Private Law,End,2021,3,West London,London,935,270
Private Law,End,2021,3,Devon,South West,650,197
Private Law,End,2021,3,Liverpool,North West,1134,433
Private Law,End,2021,3,Wolverhampton,Midlands,969,333
Private Law,End,2021,3,Stoke on Trent,Midlands,486,165
Private Law,End,2021,3,East London,London,955,390
Private Law,End,2021,3,North Wales,Wales,488,133
Private Law,End,2021,3,Reading,South East,694,265
Private Law,End,2021,3,South East Wales,Wales,808,325
Private Law,End,2021,3,Truro,South West,318,112
Private Law,End,2021,3,"Bristol (A, NS and G)",South West,1053,219
Private Law,End,2021,3,Humberside,North East,635,173
Private Law,End,2021,3,Lincoln,Midlands,251,103
Private Law,End,2021,3,Manchester,North West,1084,567
Private Law,End,2021,3,Blackburn/Lancaster,North West,1019,414
Private Law,End,2021,3,Central London,London,1104,376
Private Law,End,2021,3,Northumbria and North Durham,North East,1072,313
Private Law,End,2021,3,Portsmouth (Hampshire and IOW),South West,1048,325
Private Law,End,2021,3,Worcester,Midlands,306,120
Private Law,End,2021,4,Swindon,South West,393,184
Private Law,End,2021,4,Stoke on Trent,Midlands,382,169
Private Law,End,2021,4,Blackburn/Lancaster,North West,1102,391
Private Law,End,2021,4,Central London,London,1085,303
Private Law,End,2021,4,Northumbria and North Durham,North East,948,288
Private Law,End,2021,4,East London,London,897,397
Private Law,End,2021,4,Surrey and Sussex,South East,1251,365
Private Law,End,2021,4,West Yorkshire,North East,1522,393
Private Law,End,2021,4,Humberside,North East,599,170
Private Law,End,2021,4,Norwich,South East,325,160
Private Law,End,2021,4,Coventry,Midlands,583,189
Private Law,End,2021,4,Watford,South East,448,145
Private Law,End,2021,4,South Yorkshire,North East,770,252
Private Law,End,2021,4,Reading,South East,654,213
Private Law,End,2021,4,Peterborough and Cambridge,South East,520,234
Private Law,End,2021,4,Worcester,Midlands,333,178
Private Law,End,2021,4,Luton,South East,375,111
Private Law,End,2021,4,Swansea,Wales,473,244
Private Law,End,2021,4,South East Wales,Wales,790,306
Private Law,End,2021,4,North Wales,Wales,432,125
Private Law,End,2021,4,Nottingham,Midlands,314,176
Private Law,End,2021,4,Medway and Canterbury,South East,1235,316
Private Law,End,2021,4,Taunton,South West,228,100
Private Law,End,2021,4,Cleveland and South Durham,North East,429,187
Private Law,End,2021,4,Northampton,Midlands,328,133
Private Law,End,2021,4,Derby,Midlands,345,173
Private Law,End,2021,4,Royal Courts of Justice,London,704,123
Private Law,End,2021,4,Bournemouth and Dorset,South West,421,131
Private Law,End,2021,4,Portsmouth (Hampshire and IOW),South West,1023,341
Private Law,End,2021,4,Milton Keynes,South East,387,124
Private Law,End,2021,4,Wolverhampton,Midlands,996,376
Private Law,End,2021,4,Lincoln,Midlands,299,131
Private Law,End,2021,4,"Bristol (A, NS and G)",South West,1023,262
Private Law,End,2021,4,North Yorkshire,North East,404,118
Private Law,End,2021,4,West London,London,871,228
Private Law,End,2021,4,Liverpool,North West,976,396
Private Law,End,2021,4,Devon,South West,730,219
Private Law,End,2021,4,Essex and Suffolk,South East,1452,442
Private Law,End,2021,4,Manchester,North West,961,523
Private Law,End,2021,4,Leicester,Midlands,583,223
Private Law,End,2021,4,Truro,South West,228,111
Private Law,End,2021,4,Birmingham,Midlands,1018,357
Private Law,End,2021,4,Carlisle,North West,359,99
Private Law,End,2022,1,Cleveland and South Durham,North East,379,183
Private Law,End,2022,1,South East Wales,Wales,750,273
Private Law,End,2022,1,Norwich,South East,323,144
Private Law,End,2022,1,Luton,South East,283,94
Private Law,End,2022,1,Northampton,Midlands,399,125
Private Law,End,2022,1,Derby,Midlands,339,163
Private Law,End,2022,1,"Bristol (A, NS and G)",South West,903,328
Private Law,End,2022,1,North Yorkshire,North East,449,140
Private Law,End,2022,1,Blackburn/Lancaster,North West,890,362
Private Law,End,2022,1,Central London,London,1258,400
Private Law,End,2022,1,Northumbria and North Durham,North East,851,307
Private Law,End,2022,1,Coventry,Midlands,651,194
Private Law,End,2022,1,Liverpool,North West,1074,467
Private Law,End,2022,1,Devon,South West,828,226
Private Law,End,2022,1,West London,London,932,314
Private Law,End,2022,1,Surrey and Sussex,South East,1140,401
Private Law,End,2022,1,West Yorkshire,North East,1602,445
Private Law,End,2022,1,Portsmouth (Hampshire and IOW),South West,880,312
Private Law,End,2022,1,Essex and Suffolk,South East,1435,421
Private Law,End,2022,1,Medway and Canterbury,South East,1209,346
Private Law,End,2022,1,Nottingham,Midlands,449,232
Private Law,End,2022,1,Taunton,South West,191,98
Private Law,End,2022,1,Reading,South East,632,151
Private Law,End,2022,1,Lincoln,Midlands,284,125
Private Law,End,2022,1,North Wales,Wales,473,113
Private Law,End,2022,1,Manchester,North West,1107,601
Private Law,End,2022,1,Stoke on Trent,Midlands,527,222
Private Law,End,2022,1,Swindon,South West,339,160
Private Law,End,2022,1,Truro,South West,347,119
Private Law,End,2022,1,Leicester,Midlands,1083,178
Private Law,End,2022,1,Humberside,North East,654,150
Private Law,End,2022,1,Wolverhampton,Midlands,947,345
Private Law,End,2022,1,Bournemouth and Dorset,South West,388,107
Private Law,End,2022,1,East London,London,872,321
Private Law,End,2022,1,Peterborough and Cambridge,South East,507,217
Private Law,End,2022,1,Worcester,Midlands,288,153
Private Law,End,2022,1,Carlisle,North West,347,85
Private Law,End,2022,1,Swansea,Wales,497,254
Private Law,End,2022,1,Milton Keynes,South East,456,94
Private Law,End,2022,1,Birmingham,Midlands,934,422
Private Law,End,2022,1,Royal Courts of Justice,London,562,215
Private Law,End,2022,1,South Yorkshire,North East,651,253
Private Law,End,2022,1,Watford,South East,474,164
Private Law,End,2022,2,Essex and Suffolk,South East,1350,361
Private Law,End,2022,2,Lincoln,Midlands,293,115
Private Law,End,2022,2,Bournemouth and Dorset,South West,316,116
Private Law,End,2022,2,Peterborough and Cambridge,South East,383,185
Private Law,End,2022,2,Worcester,Midlands,306,134
Private Law,End,2022,2,Swansea,Wales,546,241
Private Law,End,2022,2,North Wales,Wales,465,104
Private Law,End,2022,2,Stoke on Trent,Midlands,542,226
Private Law,End,2022,2,Swindon,South West,283,120
Private Law,End,2022,2,Truro,South West,267,109
Private Law,End,2022,2,North Yorkshire,North East,412,140
Private Law,End,2022,2,"Bristol (A, NS and G)",South West,999,310
Private Law,End,2022,2,Wolverhampton,Midlands,872,325
Private Law,End,2022,2,Milton Keynes,South East,462,122
Private Law,End,2022,2,Taunton,South West,250,91
Private Law,End,2022,2,Medway and Canterbury,South East,1079,318
Private Law,End,2022,2,Nottingham,Midlands,399,203
Private Law,End,2022,2,Birmingham,Midlands,1001,384
Private Law,End,2022,2,Northumbria and North Durham,North East,854,288
Private Law,End,2022,2,Central London,London,1262,386
Private Law,End,2022,2,Blackburn/Lancaster,North West,759,291
Private Law,End,2022,2,Royal Courts of Justice,London,631,108
Private Law,End,2022,2,Leicester,Midlands,785,198
Private Law,End,2022,2,Watford,South East,490,176
Private Law,End,2022,2,Portsmouth (Hampshire and IOW),South West,959,390
Private Law,End,2022,2,Coventry,Midlands,445,159
Private Law,End,2022,2,Luton,South East,344,114
Private Law,End,2022,2,Liverpool,North West,1175,458
Private Law,End,2022,2,Devon,South West,798,213
Private Law,End,2022,2,West London,London,912,289
Private Law,End,2022,2,Carlisle,North West,276,81
Private Law,End,2022,2,East London,London,852,301
Private Law,End,2022,2,Cleveland and South Durham,North East,386,194
Private Law,End,2022,2,Derby,Midlands,413,197
Private Law,End,2022,2,Northampton,Midlands,250,114
Private Law,End,2022,2,Humberside,North East,557,148
Private Law,End,2022,2,South East Wales,Wales,683,225
Private Law,End,2022,2,South Yorkshire,North East,681,273
Private Law,End,2022,2,Reading,South East,650,149
Private Law,End,2022,2,Norwich,South East,363,145
Private Law,End,2022,2,Manchester,North West,1175,621
Private Law,End,2022,2,West Yorkshire,North East,1332,394
Private Law,End,2022,2,Surrey and Sussex,South East,1151,364
Private Law,End,2022,3,Essex and Suffolk,South East,1475,383
Private Law,End,2022,3,Derby,Midlands,394,168
Private Law,End,2022,3,Humberside,North East,574,151
Private Law,End,2022,3,Cleveland and South Durham,North East,436,189
Private Law,End,2022,3,Stoke on Trent,Midlands,443,209
Private Law,End,2022,3,"Bristol (A, NS and G)",South West,989,308
Private Law,End,2022,3,Truro,South West,351,124
Private Law,End,2022,3,East London,London,921,325
Private Law,End,2022,3,Liverpool,North West,1097,413
Private Law,End,2022,3,Luton,South East,366,118
Private Law,End,2022,3,Surrey and Sussex,South East,1128,339
Private Law,End,2022,3,Peterborough and Cambridge,South East,435,186
Private Law,End,2022,3,North Yorkshire,North East,460,120
Private Law,End,2022,3,West Yorkshire,North East,1219,364
Private Law,End,2022,3,Medway and Canterbury,South East,1216,383
Private Law,End,2022,3,Nottingham,Midlands,541,201
Private Law,End,2022,3,Taunton,South West,235,109
Private Law,End,2022,3,Portsmouth (Hampshire and IOW),South West,1036,356
Private Law,End,2022,3,Royal Courts of Justice,London,458,47
Private Law,End,2022,3,Swindon,South West,337,164
Private Law,End,2022,3,Milton Keynes,South East,420,100
Private Law,End,2022,3,Swansea,Wales,568,233
Private Law,End,2022,3,Carlisle,North West,210,80
Private Law,End,2022,3,Reading,South East,747,131
Private Law,End,2022,3,Norwich,South East,410,167
Private Law,End,2022,3,North Wales,Wales,533,113
Private Law,End,2022,3,Blackburn/Lancaster,North West,1102,338
Private Law,End,2022,3,Central London,London,1249,313
Private Law,End,2022,3,Northumbria and North Durham,North East,869,301
Private Law,End,2022,3,Leicester,Midlands,595,162
Private Law,End,2022,3,Lincoln,Midlands,263,103
Private Law,End,2022,3,South Yorkshire,North East,796,302
Private Law,End,2022,3,Watford,South East,502,188
Private Law,End,2022,3,Devon,South West,1035,296
Private Law,End,2022,3,West London,London,982,324
Private Law,End,2022,3,Worcester,Midlands,321,128
Private Law,End,2022,3,South East Wales,Wales,812,288
